Company,Role,Job Title,Country,Gender,Qualification,Work Type,Experience,Salary ($),Job Portal,Company Value ($M),Latitude,Posting Date
Graham Ltd,Data Scientist,Account Director,France,Male,B.Tech,Intern,0.1,10619.71,LinkedIn,8.48,51.174083616024376,2023-12-26
"Alvarado, Mcbride and Valenzuela",Data Scientist,Account Director,Germany,Male,MBA,Contract,1.9,14611.36,Monster,5.22,-56.96839776870654,2023-03-14
Thomas-Johnson,UX Designer,Aerospace Engineer,Australia,Female,B.Tech,Part time,5.2,14720.49,LinkedIn,5.33,-66.90707543854938,2023-11-20
Mccann Group,Aerospace Engineer,Aerospace Engineer,Brazil,Female,B.Tech,Intern,1.4,11853.95,Indeed,3.3,59.97537301382212,2023-03-13
Leonard-Smith,Art Teacher,Account Director,Germany,Female,B.Tech,Full time,5.9,13932.31,Monster,4.11,-56.96839776870654,2023-02-03
Bates-Juarez,Data Engineer,Aerospace Engineer,India,Female,B.Tech,Full time,6.2,13534.61,Naukri,3.11,-3.9308056415674457,2023-08-02
Schultz-Adams,UX Designer,Aerospace Engineer,India,Male,B.Tech,Contract,7.9,11882.46,Monster,4.17,-3.9308056415674457,2023-04-02
Leonard-Smith,Art Teacher,Aerospace Engineer,India,Female,B.Tech,Intern,6.1,12128.27,LinkedIn,4.97,-3.9308056415674457,2023-01-22
"Zimmerman, Ellis and Smith",Data Engineer,Data Scientist,France,Male,M.Tech,Contract,4.2,11192.95,Indeed,4.53,51.174083616024376,2023-09-20
White Group,Cloud Architect,Data Scientist,UK,Female,MBA,Intern,1.5,12205.54,Naukri,8.91,-26.85430197714004,2023-03-15
"Hernandez, Henry and Roberts",Account Director,Aerospace Engineer,France,Male,MBA,Intern,0.9,9389.09,Naukri,7.73,51.174083616024376,2023-10-14
Thomas-Johnson,Art Teacher,Data Scientist,Brazil,Male,M.Tech,Intern,2.3,10258.19,Indeed,4.18,59.97537301382212,2023-01-16
"Pittman, Gutierrez and Munoz",UX Designer,Aerospace Engineer,UK,Male,B.Tech,Part time,0.2,8798.53,LinkedIn,2.86,-26.85430197714004,2023-10-12
Anderson-Evans,Data Scientist,Art Teacher,India,Female,B.Tech,Full time,4.2,19143.9,Naukri,9.03,-3.9308056415674457,2023-01-13
"Anderson, Wong and Hall",Account Director,Art Teacher,India,Male,B.Tech,Full time,1.5,13218.55,LinkedIn,2.71,-3.9308056415674457,2023-03-27
"Terry, Garcia and Rogers",Aerospace Engineer,Art Teacher,India,Female,M.Tech,Contract,8.0,8526.61,Indeed,3.9,-3.9308056415674457,2023-04-12
"Zimmerman, Ellis and Smith",Cloud Architect,Art Teacher,Germany,Female,B.Tech,Full time,1.2,19982.16,Naukri,1.77,-56.96839776870654,2023-09-05
Williams-Lopez,Art Teacher,Aerospace Engineer,Australia,Female,B.Tech,Intern,3.9,10493.19,Naukri,2.91,-66.90707543854938,2023-12-19
"Zimmerman, Ellis and Smith",Cloud Architect,Data Scientist,France,Female,B.Tech,Full time,5.0,6690.98,Naukri,0.75,51.174083616024376,2023-06-28
Thomas-Johnson,Account Director,Data Scientist,UK,Female,B.Tech,Contract,4.1,5737.83,Naukri,4.32,-26.85430197714004,2023-11-04
Thomas-Johnson,Data Scientist,Art Teacher,Brazil,Male,MBA,Part time,4.0,13455.12,Monster,6.25,59.97537301382212,2023-08-27
"Cabrera, Lee and Caldwell",UX Designer,Aerospace Engineer,USA,Female,B.Tech,Part time,5.2,6980.08,Monster,4.17,66.92586787149776,2023-08-13
"Byrd, Randall and Crosby",UX Designer,Aerospace Engineer,Brazil,Male,B.Tech,Intern,7.5,19254.27,Indeed,0.66,59.97537301382212,2023-06-13
"Zimmerman, Ellis and Smith",Account Director,Account Director,India,Male,MBA,Intern,4.1,13834.4,Naukri,6.14,-3.9308056415674457,2023-09-15
"Hartman, Jones and Pace",Data Scientist,Data Scientist,Australia,Male,B.Tech,Intern,8.0,16082.77,LinkedIn,3.15,-66.90707543854938,2023-10-01
Mccann Group,Aerospace Engineer,Aerospace Engineer,USA,Female,M.Tech,Contract,5.5,18838.03,Monster,8.88,66.92586787149776,2023-10-16
Crawford-Morrison,Account Director,Aerospace Engineer,France,Female,B.Tech,Part time,9.8,9356.87,Indeed,7.37,51.174083616024376,2023-08-01
"Pittman, Gutierrez and Munoz",Cloud Architect,Account Director,UK,Male,B.Tech,Full time,9.3,9501.02,Indeed,1.2,-26.85430197714004,2023-06-30
"Allen, Williams and Spears",Data Engineer,Account Director,Brazil,Male,PhD,Full time,5.2,11499.54,Naukri,4.23,59.97537301382212,2023-07-11
"Nguyen, Mccormick and Ortiz",UX Designer,Art Teacher,USA,Female,B.Tech,Part time,9.0,10196.47,Naukri,3.89,66.92586787149776,2023-03-18
Hayes-Miller,Aerospace Engineer,Account Director,Australia,Female,B.Tech,Intern,9.1,8122.59,Monster,9.48,-66.90707543854938,2023-07-21
"Hernandez, Henry and Roberts",Data Scientist,Art Teacher,Brazil,Female,B.Tech,Part time,4.8,7920.59,Indeed,7.11,59.97537301382212,2023-09-10
"Zimmerman, Ellis and Smith",Aerospace Engineer,Data Scientist,India,Female,PhD,Intern,8.0,11042.23,Naukri,2.98,-3.9308056415674457,2023-11-20
"Hernandez, Henry and Roberts",Data Engineer,Aerospace Engineer,USA,Male,B.Tech,Full time,3.9,12290.14,Indeed,5.91,66.92586787149776,2023-02-05
"Bradley, Hernandez and Hancock",Aerospace Engineer,Art Teacher,India,Male,PhD,Full time,3.4,13456.58,Naukri,9.03,-3.9308056415674457,2023-11-20
"Zimmerman, Ellis and Smith",UX Designer,Data Scientist,Australia,Female,MBA,Intern,6.6,12635.9,LinkedIn,4.19,-66.90707543854938,2023-01-02
"Anderson, Wong and Hall",Art Teacher,Account Director,UK,Female,B.Tech,Intern,3.9,13998.82,Monster,0.88,-26.85430197714004,2023-12-02
"Nguyen, Mccormick and Ortiz",Aerospace Engineer,Aerospace Engineer,USA,Female,M.Tech,Intern,0.3,6904.7,Naukri,8.17,66.92586787149776,2023-08-17
"Cabrera, Lee and Caldwell",Data Scientist,Aerospace Engineer,Australia,Male,B.Tech,Part time,6.4,16600.69,Monster,7.0,-66.90707543854938,2023-12-24
"Humphrey, Nash and Lee",Data Engineer,Account Director,Germany,Male,B.Tech,Full time,9.5,8365.9,LinkedIn,2.51,-56.96839776870654,2023-03-23
"Zimmerman, Ellis and Smith",Cloud Architect,Aerospace Engineer,USA,Male,M.Tech,Intern,3.9,11060.76,Indeed,4.59,66.92586787149776,2023-06-11
Schultz-Adams,Data Scientist,Aerospace Engineer,France,Male,PhD,Intern,7.9,9745.04,LinkedIn,2.56,51.174083616024376,2023-06-26
Nelson LLC,Data Scientist,Aerospace Engineer,Brazil,Male,B.Tech,Contract,7.0,12675.6,Indeed,7.85,59.97537301382212,2023-11-02
"Anderson, Wong and Hall",Aerospace Engineer,Account Director,Brazil,Female,PhD,Part time,0.8,17549.52,Monster,3.61,59.97537301382212,2023-12-21
"Galvan, Evans and Riddle",Cloud Architect,Art Teacher,Germany,Female,B.Tech,Part time,0.4,14980.39,Monster,7.28,-56.96839776870654,2023-08-06
"Galvan, Evans and Riddle",UX Designer,Data Scientist,Australia,Female,B.Tech,Part time,3.1,12471.23,Naukri,6.37,-66.90707543854938,2023-05-24
"Humphrey, Nash and Lee",Data Scientist,Art Teacher,USA,Female,B.Tech,Part time,9.8,13349.94,Naukri,0.82,66.92586787149776,2023-04-22
"Nguyen, Mccormick and Ortiz",Data Engineer,Data Scientist,India,Male,PhD,Contract,8.5,13884.35,Naukri,4.92,-3.9308056415674457,2023-02-15
"Zimmerman, Ellis and Smith",Aerospace Engineer,Art Teacher,UK,Male,M.Tech,Full time,7.3,5498.85,LinkedIn,6.26,-26.85430197714004,2023-02-11
Anderson-Evans,UX Designer,Art Teacher,Germany,Female,B.Tech,Contract,6.9,12436.51,Monster,5.8,-56.96839776870654,2023-03-09
"Hernandez, Henry and Roberts",Aerospace Engineer,Art Teacher,Australia,Male,B.Tech,Intern,3.1,18653.28,Indeed,6.07,-66.90707543854938,2023-09-30
"Hernandez, Henry and Roberts",Aerospace Engineer,Data Scientist,France,Female,MBA,Full time,1.3,6498.0,LinkedIn,6.99,51.174083616024376,2023-07-06
Crawford-Morrison,Aerospace Engineer,Aerospace Engineer,India,Male,PhD,Contract,0.7,17913.54,LinkedIn,4.47,-3.9308056415674457,2023-10-06
Crawford-Morrison,Data Engineer,Aerospace Engineer,UK,Male,PhD,Full time,0.6,18695.31,Naukri,7.95,-26.85430197714004,2023-08-20
"Nguyen, Mccormick and Ortiz",Aerospace Engineer,Account Director,USA,Male,B.Tech,Intern,1.9,16176.01,Naukri,9.88,66.92586787149776,2023-09-22
Mccann Group,UX Designer,Aerospace Engineer,Australia,Male,B.Tech,Contract,2.6,8419.48,Monster,3.13,-66.90707543854938,2023-08-21
"Byrd, Randall and Crosby",Data Engineer,Art Teacher,France,Female,MBA,Contract,4.8,16082.12,Monster,7.47,51.174083616024376,2023-05-17
"Galvan, Evans and Riddle",Account Director,Aerospace Engineer,France,Female,M.Tech,Intern,3.8,9518.66,Naukri,7.67,51.174083616024376,2023-11-16
"Hernandez, Henry and Roberts",Cloud Architect,Art Teacher,Brazil,Male,B.Tech,Contract,9.8,9249.07,LinkedIn,2.14,59.97537301382212,2023-01-01
"Humphrey, Nash and Lee",Aerospace Engineer,Data Scientist,Australia,Male,B.Tech,Contract,2.5,19940.81,Monster,3.93,-66.90707543854938,2023-06-10
"Nguyen, Mccormick and Ortiz",Data Engineer,Account Director,France,Female,PhD,Full time,9.1,12341.72,LinkedIn,4.99,51.174083616024376,2023-04-17
Walsh-Smith,Art Teacher,Data Scientist,USA,Female,B.Tech,Contract,5.2,10782.21,Naukri,4.28,66.92586787149776,2023-04-10
Williams-Lopez,UX Designer,Art Teacher,India,Male,B.Tech,Part time,3.2,19305.49,Indeed,9.0,-3.9308056415674457,2023-09-13
Williams-Lopez,Account Director,Account Director,Brazil,Male,M.Tech,Contract,0.3,13267.35,Naukri,6.76,59.97537301382212,2023-05-01
"Byrd, Randall and Crosby",Aerospace Engineer,Art Teacher,Brazil,Male,B.Tech,Contract,1.1,17727.4,Monster,6.81,59.97537301382212,2023-04-22
Anderson-Evans,UX Designer,Account Director,France,Male,B.Tech,Part time,8.1,13162.79,Indeed,3.8,51.174083616024376,2023-01-28
Hayes-Miller,Data Engineer,Art Teacher,Australia,Female,B.Tech,Contract,4.8,9436.53,Monster,1.75,-66.90707543854938,2023-09-05
"Mullen, Hall and Torres",Data Scientist,Art Teacher,Australia,Female,MBA,Part time,8.2,17079.21,LinkedIn,4.02,-66.90707543854938,2023-10-21
"Wallace, Hughes and Haynes",Aerospace Engineer,Art Teacher,Germany,Female,B.Tech,Contract,7.5,8489.72,Indeed,5.27,-56.96839776870654,2023-04-29
Bates-Juarez,Data Engineer,Aerospace Engineer,Germany,Female,B.Tech,Intern,7.2,14586.35,Naukri,3.0,-56.96839776870654,2023-07-13
"Terry, Garcia and Rogers",Aerospace Engineer,Art Teacher,Germany,Male,PhD,Full time,5.9,16540.47,Naukri,6.47,-56.96839776870654,2023-05-16
"Allen, Williams and Spears",UX Designer,Data Scientist,India,Male,B.Tech,Full time,0.2,19834.36,Naukri,4.8,-3.9308056415674457,2023-07-30
"Allen, Williams and Spears",Account Director,Account Director,France,Female,B.Tech,Part time,7.9,13048.86,Monster,3.36,51.174083616024376,2023-03-26
"Nguyen, Mccormick and Ortiz",Data Scientist,Account Director,UK,Female,B.Tech,Full time,8.5,8328.54,Monster,8.12,-26.85430197714004,2023-07-14
"Wallace, Hughes and Haynes",Cloud Architect,Art Teacher,USA,Male,B.Tech,Full time,8.9,6314.36,Monster,4.63,66.92586787149776,2023-11-30
"Allen, Williams and Spears",Art Teacher,Data Scientist,India,Male,B.Tech,Intern,1.1,11561.85,Naukri,0.51,-3.9308056415674457,2023-03-28
"Hutchinson, Snyder and Bennett",Account Director,Aerospace Engineer,Australia,Male,B.Tech,Contract,8.9,7832.69,Indeed,3.42,-66.90707543854938,2023-04-22
"Humphrey, Nash and Lee",Data Scientist,Art Teacher,France,Female,B.Tech,Full time,6.8,6501.56,Indeed,6.03,51.174083616024376,2023-05-03
"Nguyen, Mccormick and Ortiz",Data Scientist,Data Scientist,Australia,Male,M.Tech,Contract,1.7,15868.11,Monster,8.08,-66.90707543854938,2023-05-01
Schultz-Adams,Data Scientist,Account Director,UK,Male,B.Tech,Contract,2.5,14929.76,Monster,8.89,-26.85430197714004,2023-12-08
"Hutchinson, Snyder and Bennett",Account Director,Data Scientist,Germany,Female,MBA,Intern,2.7,11291.35,LinkedIn,9.7,-56.96839776870654,2023-11-12
"Nguyen, Mccormick and Ortiz",Aerospace Engineer,Account Director,USA,Male,B.Tech,Contract,8.4,15567.44,LinkedIn,9.4,66.92586787149776,2023-11-15
"Hartman, Jones and Pace",UX Designer,Account Director,India,Male,B.Tech,Contract,9.3,16143.67,Monster,9.77,-3.9308056415674457,2023-04-02
Hayes-Miller,Cloud Architect,Account Director,Germany,Male,B.Tech,Intern,6.3,10264.97,Naukri,3.24,-56.96839776870654,2023-10-12
"Pittman, Gutierrez and Munoz",Art Teacher,Account Director,Germany,Female,B.Tech,Part time,4.3,13370.1,Indeed,9.35,-56.96839776870654,2023-09-13
"Allen, Williams and Spears",Data Scientist,Art Teacher,Brazil,Male,M.Tech,Part time,6.5,11245.84,Naukri,7.28,59.97537301382212,2023-10-03
Leonard-Smith,UX Designer,Aerospace Engineer,Australia,Male,B.Tech,Part time,9.4,14177.18,Naukri,7.84,-66.90707543854938,2023-02-05
"Hartman, Jones and Pace",Account Director,Account Director,Australia,Female,B.Tech,Contract,5.6,14724.4,LinkedIn,9.56,-66.90707543854938,2023-03-06
Anderson-Evans,Aerospace Engineer,Art Teacher,Australia,Male,B.Tech,Contract,8.9,5896.36,LinkedIn,8.11,-66.90707543854938,2023-10-14
White Group,Cloud Architect,Data Scientist,Germany,Female,MBA,Contract,2.9,10525.95,LinkedIn,8.8,-56.96839776870654,2023-02-11
"Terry, Garcia and Rogers",Cloud Architect,Art Teacher,UK,Male,PhD,Contract,9.7,11288.9,Monster,5.58,-26.85430197714004,2023-03-11
"Terry, Garcia and Rogers",Data Engineer,Account Director,UK,Male,M.Tech,Full time,5.0,12418.39,LinkedIn,2.54,-26.85430197714004,2023-06-01
"Bradley, Hernandez and Hancock",Data Engineer,Data Scientist,Germany,Male,B.Tech,Intern,8.9,15593.8,Monster,2.56,-56.96839776870654,2023-08-20
Anderson-Evans,Account Director,Data Scientist,UK,Male,M.Tech,Full time,8.1,8665.26,LinkedIn,9.12,-26.85430197714004,2023-03-08
Hayes-Miller,Art Teacher,Data Scientist,UK,Male,M.Tech,Full time,3.6,16383.39,Naukri,5.21,-26.85430197714004,2023-03-23
Leonard-Smith,Art Teacher,Art Teacher,Germany,Male,PhD,Part time,7.2,11382.31,Indeed,8.71,-56.96839776870654,2023-09-18
Walsh-Smith,Data Engineer,Data Scientist,India,Male,M.Tech,Full time,8.1,15362.21,LinkedIn,9.26,-3.9308056415674457,2023-01-31
"Hernandez, Henry and Roberts",Aerospace Engineer,Aerospace Engineer,Australia,Male,B.Tech,Full time,3.3,8910.19,Indeed,8.1,-66.90707543854938,2023-04-17
"Cabrera, Lee and Caldwell",Account Director,Aerospace Engineer,India,Male,M.Tech,Part time,8.8,8559.18,Indeed,9.82,-3.9308056415674457,2023-03-04
"Hutchinson, Snyder and Bennett",Account Director,Account Director,USA,Female,B.Tech,Full time,4.2,16772.52,Indeed,7.61,66.92586787149776,2023-03-24
Anderson-Evans,Art Teacher,Account Director,Australia,Male,B.Tech,Contract,8.5,19351.02,Monster,2.63,-66.90707543854938,2023-03-18
"Terry, Garcia and Rogers",UX Designer,Art Teacher,UK,Female,B.Tech,Contract,7.1,19278.56,Monster,4.54,-26.85430197714004,2023-10-21
"Allen, Williams and Spears",UX Designer,Aerospace Engineer,Brazil,Female,B.Tech,Intern,2.9,8027.42,LinkedIn,3.77,59.97537301382212,2023-05-24
"Galvan, Evans and Riddle",Data Scientist,Account Director,UK,Female,B.Tech,Full time,3.8,9046.0,Naukri,1.33,-26.85430197714004,2023-08-05
"Terry, Garcia and Rogers",Data Engineer,Account Director,Australia,Female,B.Tech,Contract,2.9,7896.76,Monster,9.43,-66.90707543854938,2023-10-15
"Galvan, Evans and Riddle",UX Designer,Aerospace Engineer,USA,Female,B.Tech,Full time,2.6,10410.66,Naukri,7.97,66.92586787149776,2023-07-23
Bates-Juarez,Cloud Architect,Art Teacher,Australia,Female,B.Tech,Part time,5.0,15296.87,Naukri,2.46,-66.90707543854938,2023-05-26
Mccann Group,Aerospace Engineer,Data Scientist,France,Male,B.Tech,Intern,8.2,6558.74,Monster,9.11,51.174083616024376,2023-02-10
"Terry, Garcia and Rogers",Data Engineer,Art Teacher,Germany,Female,M.Tech,Contract,4.9,16771.97,Naukri,6.51,-56.96839776870654,2023-09-17
"Alvarado, Mcbride and Valenzuela",Data Engineer,Account Director,UK,Male,B.Tech,Contract,6.1,10187.27,LinkedIn,7.83,-26.85430197714004,2023-05-12
"Cabrera, Lee and Caldwell",Data Engineer,Data Scientist,UK,Female,B.Tech,Contract,4.5,19883.25,Naukri,6.99,-26.85430197714004,2023-03-24
"Allen, Williams and Spears",Data Engineer,Art Teacher,Brazil,Female,B.Tech,Part time,1.4,10572.93,LinkedIn,0.68,59.97537301382212,2023-12-11
Bates-Juarez,Account Director,Aerospace Engineer,India,Female,B.Tech,Contract,9.2,11447.45,Indeed,5.54,-3.9308056415674457,2023-11-07
Graham Ltd,Data Engineer,Account Director,Australia,Female,B.Tech,Intern,2.4,17937.53,LinkedIn,6.55,-66.90707543854938,2023-03-17
"Bradley, Hernandez and Hancock",Cloud Architect,Data Scientist,India,Female,PhD,Contract,9.1,15657.58,Monster,4.56,-3.9308056415674457,2023-10-13
Mccann Group,Data Engineer,Account Director,France,Male,M.Tech,Intern,9.1,5461.97,LinkedIn,4.26,51.174083616024376,2023-08-29
"Hernandez, Henry and Roberts",Data Scientist,Aerospace Engineer,Australia,Male,M.Tech,Part time,7.2,7877.27,Indeed,3.49,-66.90707543854938,2023-08-17
Bates-Juarez,Cloud Architect,Data Scientist,USA,Male,B.Tech,Intern,4.4,15146.48,Naukri,3.97,66.92586787149776,2023-03-12
"Hartman, Jones and Pace",Data Scientist,Data Scientist,USA,Female,B.Tech,Intern,0.7,11023.89,Naukri,4.8,66.92586787149776,2023-10-20
Mccann Group,Data Engineer,Art Teacher,UK,Female,B.Tech,Contract,4.9,16873.43,Monster,4.81,-26.85430197714004,2023-01-16
Leonard-Smith,Aerospace Engineer,Data Scientist,Germany,Male,B.Tech,Contract,5.1,12699.93,LinkedIn,3.95,-56.96839776870654,2023-12-19
Nelson LLC,Aerospace Engineer,Art Teacher,Brazil,Female,B.Tech,Part time,6.9,16365.0,LinkedIn,4.55,59.97537301382212,2023-05-01
"Hernandez, Henry and Roberts",Aerospace Engineer,Art Teacher,Germany,Male,M.Tech,Full time,4.6,5285.86,Indeed,7.29,-56.96839776870654,2023-05-02
Anderson-Evans,Data Scientist,Art Teacher,Brazil,Male,PhD,Part time,0.1,9291.91,Indeed,6.25,59.97537301382212,2023-08-02
"Alvarado, Mcbride and Valenzuela",Data Engineer,Account Director,USA,Female,B.Tech,Contract,4.7,5127.01,Naukri,6.73,66.92586787149776,2023-08-26
"Bradley, Hernandez and Hancock",Cloud Architect,Art Teacher,Brazil,Male,B.Tech,Contract,2.3,9169.0,Indeed,9.09,59.97537301382212,2023-07-12
Williams-Lopez,UX Designer,Account Director,Brazil,Female,B.Tech,Contract,9.9,14487.99,Monster,9.89,59.97537301382212,2023-07-18
Graham Ltd,Data Scientist,Aerospace Engineer,USA,Male,MBA,Contract,5.8,7999.63,Indeed,9.17,66.92586787149776,2023-05-26
Thomas-Johnson,UX Designer,Data Scientist,Brazil,Male,M.Tech,Full time,3.8,12806.72,Naukri,8.16,59.97537301382212,2023-03-11
"Zimmerman, Ellis and Smith",Data Engineer,Account Director,UK,Male,B.Tech,Part time,2.8,7986.97,Indeed,3.41,-26.85430197714004,2023-08-15
White Group,Art Teacher,Aerospace Engineer,Germany,Female,B.Tech,Part time,6.9,8634.48,Indeed,5.95,-56.96839776870654,2023-09-10
"Hernandez, Henry and Roberts",Data Engineer,Aerospace Engineer,Australia,Male,B.Tech,Full time,9.3,16998.59,Naukri,4.24,-66.90707543854938,2023-08-31
Graham Ltd,Aerospace Engineer,Aerospace Engineer,UK,Male,B.Tech,Contract,5.7,9199.33,LinkedIn,8.48,-26.85430197714004,2023-08-01
"Pittman, Gutierrez and Munoz",Data Engineer,Art Teacher,India,Female,B.Tech,Part time,4.7,7023.91,Indeed,2.94,-3.9308056415674457,2023-03-03
"Hutchinson, Snyder and Bennett",Art Teacher,Data Scientist,France,Female,B.Tech,Part time,6.3,13842.93,Naukri,5.9,51.174083616024376,2023-01-01
"Terry, Garcia and Rogers",Aerospace Engineer,Aerospace Engineer,USA,Male,MBA,Part time,7.5,18271.27,Monster,3.64,66.92586787149776,2023-09-03
Hayes-Miller,Data Scientist,Data Scientist,India,Male,B.Tech,Contract,5.2,16654.96,Naukri,5.13,-3.9308056415674457,2023-03-24
"Allen, Williams and Spears",Aerospace Engineer,Aerospace Engineer,India,Male,M.Tech,Intern,6.3,5461.92,Indeed,8.91,-3.9308056415674457,2023-03-15
Graham Ltd,Art Teacher,Art Teacher,Germany,Male,MBA,Intern,2.9,12367.98,Naukri,2.96,-56.96839776870654,2023-12-16
Anderson-Evans,Cloud Architect,Data Scientist,Australia,Male,B.Tech,Contract,0.6,7398.36,Indeed,4.02,-66.90707543854938,2023-12-24
"Byrd, Randall and Crosby",Art Teacher,Data Scientist,India,Female,B.Tech,Intern,1.4,17237.89,Monster,1.74,-3.9308056415674457,2023-06-04
Mccann Group,Data Engineer,Aerospace Engineer,France,Male,B.Tech,Full time,5.7,17198.3,Naukri,2.38,51.174083616024376,2023-09-20
"Hernandez, Henry and Roberts",Cloud Architect,Account Director,USA,Female,MBA,Part time,6.4,6373.84,Naukri,6.75,66.92586787149776,2023-11-28
"Galvan, Evans and Riddle",UX Designer,Art Teacher,Germany,Female,PhD,Part time,8.9,10504.45,Indeed,9.85,-56.96839776870654,2023-05-29
"Hernandez, Henry and Roberts",Data Engineer,Art Teacher,Germany,Female,B.Tech,Contract,5.5,6028.63,Naukri,5.84,-56.96839776870654,2023-10-07
Nelson LLC,Data Engineer,Art Teacher,Brazil,Male,B.Tech,Part time,1.2,16403.02,Naukri,1.87,59.97537301382212,2023-06-22
"Bradley, Hernandez and Hancock",Data Scientist,Data Scientist,UK,Male,B.Tech,Intern,3.9,15600.58,Naukri,1.78,-26.85430197714004,2023-08-20
"Cabrera, Lee and Caldwell",Data Engineer,Aerospace Engineer,India,Female,B.Tech,Full time,8.3,19528.64,Indeed,5.64,-3.9308056415674457,2023-08-28
"Hernandez, Henry and Roberts",Account Director,Account Director,India,Male,M.Tech,Contract,7.6,14841.21,LinkedIn,7.18,-3.9308056415674457,2023-01-31
Leonard-Smith,Cloud Architect,Aerospace Engineer,France,Male,MBA,Contract,6.4,6357.58,Naukri,6.34,51.174083616024376,2023-10-02
